page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
  22   131 image    1280    23  rgb     3   8  jpeg   no       172  0   150   150 1267B 1.4%
  24   132 image    1652   189  rgb     3   8  jpeg   no       179  0   180   179 42.1K 4.6%
  24   133 image    1652   253  rgb     3   8  jpeg   no       180  0   180   178 47.7K 3.9%
  25   134 image    1681   255  rgb     3   8  jpeg   no       184  0   180   179 66.0K 5.3%
  25   135 image    1681   326  rgb     3   8  jpeg   no       185  0   180   178 72.5K 4.5%
  26   136 image    1680   372  rgb     3   8  jpeg   no       189  0   180   179 90.7K 5.0%
  26   137 image    1680   492  rgb     3   8  jpeg   no       190  0   180   179  102K 4.2%
  27   138 image    1092   222  rgb     3   8  jpeg   no       194  0   142   141 41.9K 5.9%
  27   139 image    1092   316  rgb     3   8  jpeg   no       195  0   142   140 48.9K 4.8%
  28   140 image     921   201  rgb     3   8  jpeg   no       199  0   124   124 31.9K 5.9%
  28   141 image     921   307  rgb     3   8  jpeg   no       200  0   124   122 36.0K 4.3%
  30   142 image    1073   129  rgb     3   8  jpeg   no       207  0   142   141 11.0K 2.7%
  30   143 image    1073   223  rgb     3   8  jpeg   no       208  0   142   140 32.9K 4.7%
  31   144 image    1031   141  rgb     3   8  jpeg   no       212  0   142   140 15.7K 3.7%
  31   145 image    1031   259  rgb     3   8  jpeg   no       213  0   142   141 40.9K 5.2%
  32   146 image    1789   584  rgb     3   8  jpeg   no       217  0   283   282  162K 5.3%
  32   147 image    1789   842  rgb     3   8  jpeg   no       218  0   283   280 83.1K 1.9%
  33   148 image    1255    23  rgb     3   8  jpeg   no       222  0   150   150 3589B 4.1%
  33   149 image    1255    23  rgb     3   8  jpeg   no       223  0   150   150 4245B 4.9%
  33   150 image    1255    23  rgb     3   8  jpeg   no       224  0   150   150 3350B 3.9%
  33   151 image    1255    23  rgb     3   8  jpeg   no       225  0   150   150 5127B 5.9%
  33   152 image    1255    23  rgb     3   8  jpeg   no       226  0   150   150 4072B 4.7%
  33   153 image    1255    23  rgb     3   8  jpeg   no       227  0   150   150 4115B 4.8%
  33   154 image    1255    23  rgb     3   8  jpeg   no       228  0   150   150 3322B 3.8%
  33   155 image    1255    23  rgb     3   8  jpeg   no       229  0   150   150 4207B 4.9%
  33   156 image    1255    26  rgb     3   8  jpeg   no       230  0   150   150 6176B 6.3%
  33   157 image    1255    26  rgb     3   8  jpeg   no       231  0   150   150 3635B 3.7%
  33   158 image    1255    26  rgb     3   8  jpeg   no       232  0   150   150 6055B 6.2%
  33   159 image    1255    26  rgb     3   8  jpeg   no       233  0   150   150 3535B 3.6%
  33   160 image    1255    26  rgb     3   8  jpeg   no       234  0   150   150 6057B 6.2%
  33   161 image    1255    26  rgb     3   8  jpeg   no       235  0   150   150 3899B 4.0%
  33   162 image    1255    26  rgb     3   8  jpeg   no       236  0   150   150 3404B 3.5%
  35   163 image     220     1  rgb     3   8  jpeg   no        91  0   600     2  716B 108%
  35   164 image     246     1  rgb     3   8  jpeg   no        92  0   600     2  726B  98%
  35   165 image     256   256  rgb     3   8  jpeg   no        93  0   413   545 4390B 2.2%
  35   166 image    5402     1  rgb     3   8  jpeg   no        94  0   600    24 2013B  12%
  35   167 image      61    61  rgb     3   8  jpeg   no        95  0    49    98 1466B  13%
  36   168 image    1078   618  rgb     3   8  jpeg   no       246  0   220   219 70.7K 3.6%
  36   169 image    1078   690  rgb     3   8  jpeg   no       247  0   220   218 92.4K 4.2%
  37   170 image    1079   166  rgb     3   8  jpeg   no       251  0   124   124 17.0K 3.2%
  37   171 image    1079   225  rgb     3   8  jpeg   no       252  0   124   122 55.9K 7.9%
  38   172 image    1784   214  rgb     3   8  jpeg   no       256  0   198   198 82.8K 7.4%
  38   173 image    1784   459  rgb     3   8  jpeg   no       257  0   198   196  105K 4.4%
  39   174 image    1271    24  rgb     3   8  jpeg   no       261  0   150   150 4065B 4.4%
  39   175 image    1271    24  rgb     3   8  jpeg   no       262  0   150   150 8121B 8.9%
  39   176 image    1271    24  rgb     3   8  jpeg   no       263  0   150   150 4248B 4.6%
  39   177 image    1271    24  rgb     3   8  jpeg   no       264  0   150   150 4196B 4.6%
  39   178 image    1271    24  rgb     3   8  jpeg   no       265  0   150   150 2719B 3.0%
  39   179 image    1271    24  rgb     3   8  jpeg   no       266  0   150   150 3652B 4.0%
  39   180 image    1271    24  rgb     3   8  jpeg   no       267  0   150   150 3668B 4.0%
  39   181 image    1271    24  rgb     3   8  jpeg   no       268  0   150   150 3790B 4.1%
  39   182 image    1271    24  rgb     3   8  jpeg   no       269  0   150   150 4787B 5.2%
  39   183 image    1271    24  rgb     3   8  jpeg   no       270  0   150   150 3810B 4.2%
  39   184 image    1271    24  rgb     3   8  jpeg   no       271  0   150   150 3190B 3.5%
  39   185 image    1271    24  rgb     3   8  jpeg   no       272  0   150   150 5415B 5.9%
  39   186 image    1271    24  rgb     3   8  jpeg   no       273  0   150   150 4407B 4.8%
  39   187 image    1271    24  rgb     3   8  jpeg   no       274  0   150   150 5875B 6.4%
  39   188 image    1271    24  rgb     3   8  jpeg   no       275  0   150   150 5513B 6.0%
  39   189 image    1271    24  rgb     3   8  jpeg   no       276  0   150   150 4163B 4.5%
  39   190 image    1271    24  rgb     3   8  jpeg   no       277  0   150   150 1267B 1.4%
  40   191 image    1296    24  rgb     3   8  jpeg   no       281  0   150   150 6702B 7.2%
  40   192 image    1296    24  rgb     3   8  jpeg   no       282  0   150   150 6430B 6.9%
  40   193 image    1296    24  rgb     3   8  jpeg   no       283  0   150   150 3991B 4.3%
  40   194 image    1296    24  rgb     3   8  jpeg   no       284  0   150   150 4775B 5.1%
  40   195 image    1296    24  rgb     3   8  jpeg   no       285  0   150   150 3327B 3.6%
  40   196 image    1296    24  rgb     3   8  jpeg   no       286  0   150   150 4074B 4.4%
  40   197 image    1296    24  rgb     3   8  jpeg   no       287  0   150   150 3249B 3.5%
  40   198 image    1296    21  rgb     3   8  jpeg   no       288  0   150   150 4332B 5.3%
  40   199 image    1296    21  rgb     3   8  jpeg   no       289  0   150   150 4333B 5.3%
  40   200 image    1296    21  rgb     3   8  jpeg   no       290  0   150   150 4369B 5.4%
  40   201 image    1296    21  rgb     3   8  jpeg   no       291  0   150   150 3028B 3.7%
  40   202 image    1296    21  rgb     3   8  jpeg   no       292  0   150   150 4183B 5.1%
